upm,nvivi,nhoga,year,fex,facpob,area,ipcm,linea_pobreza_total,linea_pobreza_extrema,hh_totpers,jefe_edad,jefe_aniosestudio,totpov,extpov,lnipcm,perc_tiene_trabajo_remunerado,piezas_por_miembro,vivi_pieza_cocinar_No,vivi_computadora_No,vivi_internet_Yes,vivi_radio_No,vivi_televisor_No,vivi_heladera_No,vivi_cocina_gas_No,vivi_cocina_elec_No,vivi_lavarropas_No,vivi_videoDVD_No,vivi_acondicionador_aire_No,vivi_tv_cable_No,vivi_horno_microondas_Yes,vivi_horno_electrico_No,vivi_auto_camion_No,vivi_motocicleta_No,hh_conyuge_present_No,hh_tekopora_Yes,jefe_female_Yes,jefe_seguro_medico_Yes,jefe_sabe_leer_escribir_No,jefe_quiere_trabajo_Yes,jefe_tipo_empleo1_High,hh_tipo_hogar1_Unipersonal,jefe_idioma1_LowInc,jefe_estado_civil1_Alone,dptorep1_Low,dptorep1_High,vivi_pared1_Low,vivi_agua_proveedor1_High,vivi_combustible1_High,vivi_lote_propiedad1_Other,vivi_piso1_high,vivi_piso1_low,vivi_agua_fuente1_low,vivi_basura1_high,vivi_banho_desague1_low,vivi_vivienda_propiedad1_Other
18214,12,1,2018,190,760,rural,1383072.407045015,488172,239969,1.3862943611198906,68,5,nontot_pov,nonext_pov,14.139817964334274,0.5,0.4054651081081644,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
18214,14,1,2018,259,1813,rural,1046776.2557077664,488172,239969,1.9459101490553132,58,5,nontot_pov,nonext_pov,13.86122576664087,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
18214,15,1,2018,156,468,rural,509641.226353557,488172,239969,1.0986122886681098,70,2,nontot_pov,nonext_pov,13.141462279405815,0,-0.40546510810816444,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
18214,55,1,2018,299,1196,rural,994470.9719504276,488172,239969,1.3862943611198906,43,8,nontot_pov,nonext_pov,13.809966188263369,0.5,-0.6931471805599453,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
18214,56,1,2018,233,1864,rural,1178403.8454011783,488172,239969,2.0794415416798357,54,6,nontot_pov,nonext_pov,13.979671407364522,0.5,-0.13353139262452263,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
18214,57,1,2018,195,390,rural,3696575.342465767,488172,239969,0.6931471805599453,60,7,nontot_pov,nonext_pov,15.12291736588054,1,0.9162907318741551,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
18214,58,1,2018,287,1435,rural,1395102.6223092028,488172,239969,1.6094379124341003,34,8,nontot_pov,nonext_pov,14.148478534911234,0.4,-0.2231435513142097,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
18240,43,1,2018,269,538,rural,1200000,488172,239969,0.6931471805599453,30,6,nontot_pov,nonext_pov,13.997832114758229,0.5,-0.6931471805599453,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
18240,44,1,2018,157,157,rural,890481.4729425344,488172,239969,0,70,0,nontot_pov,nonext_pov,13.699517576265253,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0
18240,45,1,2018,349,1396,rural,1750219.5,488172,239969,1.3862943611198906,34,12,nontot_pov,nonext_pov,14.37525176660562,0.25,0.22314355131420976,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0
18240,46,1,2018,352,2464,rural,1057238.0952380951,488172,239969,1.9459101490553132,35,9,nontot_pov,nonext_pov,13.871170495151306,0.42857142857142855,-0.15415067982725836,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
18240,47,1,2018,388,776,rural,1750000,488172,239969,0.6931471805599453,35,9,nontot_pov,nonext_pov,14.375126345899696,0.5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
18240,56,1,2018,318,954,rural,1515979.6666666667,488172,239969,1.0986122886681098,36,6,nontot_pov,nonext_pov,14.2315724326055,0.6666666666666666,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18240,58,1,2018,357,2142,rural,600354.6666666666,488172,239969,1.791759469228055,35,6,nontot_pov,nonext_pov,13.305275870672038,0.3333333333333333,-0.6931471805599453,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
18240,59,1,2018,318,954,rural,1020000,488172,239969,1.0986122886681098,33,6,nontot_pov,nonext_pov,13.835313185260453,0.3333333333333333,-0.40546510810816444,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
18240,60,1,2018,297,1485,rural,1167316.6666666665,488172,239969,1.6094379124341003,74,2,nontot_pov,nonext_pov,13.970218225502217,0.4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
18240,61,1,2018,389,2723,rural,501161.0476190476,488172,239969,1.9459101490553132,45,6,nontot_pov,nonext_pov,13.124682780745697,0.14285714285714285,-1.9459101490553135,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
18288,63,1,2018,853,3412,rural,1509020.75,488172,239969,1.3862943611198906,45,12,nontot_pov,nonext_pov,14.226971488483807,0.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
18288,64,1,2018,1067,3201,rural,937520.6666666666,488172,239969,1.0986122886681098,22,13,nontot_pov,nonext_pov,13.750994081028173,0.3333333333333333,-1.0986122886681098,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
18288,65,1,2018,1014,4056,rural,1346930,488172,239969,1.3862943611198906,34,7,nontot_pov,nonext_pov,14.113338486707335,0.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
18288,67,1,2018,847,2541,rural,2090810.3333333333,488172,239969,1.0986122886681098,38,16,nontot_pov,nonext_pov,14.553062268095534,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
18288,75,1,2018,975,4875,rural,968772,488172,239969,1.6094379124341003,36,11,nontot_pov,nonext_pov,13.783784569069253,0.4,-0.916290731874155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
18288,76,1,2018,853,1706,rural,3926041.6666666665,488172,239969,0.6931471805599453,29,12,nontot_pov,nonext_pov,15.183142266769527,1,0.4054651081081644,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
18288,77,1,2018,1105,4420,rural,1684882.1666666667,488172,239969,1.3862943611198906,32,13,nontot_pov,nonext_pov,14.337206188561707,0.5,-1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
18288,78,1,2018,847,2541,rural,1974143.6666666667,488172,239969,1.0986122886681098,35,14,nontot_pov,nonext_pov,14.495645275793663,0.6666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
18288,79,1,2018,1013,2026,rural,2562431,488172,239969,0.6931471805599453,29,12,nontot_pov,nonext_pov,14.756466975236998,1,-0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
18288,80,1,2018,1081,3243,rural,666666.6666666666,488172,239969,1.0986122886681098,30,4,nontot_pov,nonext_pov,13.41004544985611,0.3333333333333333,-0.40546510810816444,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
18294,2,1,2018,304,1216,rural,1496259.3800322074,488172,239969,1.3862943611198906,58,3,nontot_pov,nonext_pov,14.218478804862043,0.75,-0.2876820724517809,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1
18294,3,1,2018,242,726,rural,1412686.097691896,488172,239969,1.0986122886681098,73,1,nontot_pov,nonext_pov,14.161003483902721,0.6666666666666666,0.5108256237659907,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
18294,4,1,2018,446,446,rural,993236.714975846,488172,239969,0,24,2,nontot_pov,nonext_pov,13.808724298279916,1,1.6094379124341003,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
18294,13,1,2018,382,1910,rural,405791.6367149761,488172,239969,1.6094379124341003,33,12,tot_pov,nonext_pov,12.913595096784876,0.2,-0.5108256237659907,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
18294,14,1,2018,184,368,rural,750121.3365539458,488172,239969,0.6931471805599453,71,6,nontot_pov,nonext_pov,13.527990254499112,0.5,0.4054651081081644,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
18294,15,1,2018,328,1640,rural,539936.5320450889,488172,239969,1.6094379124341003,53,6,nontot_pov,nonext_pov,13.199206878383048,0.4,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
18294,16,1,2018,315,315,rural,1410809.9838969414,488172,239969,0,47,5,nontot_pov,nonext_pov,14.159674554081782,1,0.6931471805599453,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1
18294,17,1,2018,344,1032,rural,1133586.580783683,488172,239969,1.0986122886681098,28,3,nontot_pov,nonext_pov,13.940897129588897,0.6666666666666666,0.5108256237659907,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
18294,65,1,2018,260,520,rural,3872646.5056360727,488172,239969,0.6931471805599453,42,12,nontot_pov,nonext_pov,15.169448682871565,1,0.4054651081081644,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
18294,66,1,2018,349,1047,rural,1567424.100912508,488172,239969,1.0986122886681098,25,11,nontot_pov,nonext_pov,14.264944129846414,0.6666666666666666,0.5108256237659907,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
18352,17,1,2018,290,2320,rural,274000,488172,239969,2.0794415416798357,66,3,tot_pov,nonext_pov,12.520883385370206,0.125,-0.6931471805599453,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
18352,19,1,2018,323,1938,rural,502476.6666666667,488172,239969,1.791759469228055,42,7,nontot_pov,nonext_pov,13.127304483343059,0.3333333333333333,-0.40546510810816444,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0
18352,21,1,2018,283,1132,rural,646930,488172,239969,1.3862943611198906,41,2,nontot_pov,nonext_pov,13.379993375976111,0.5,-0.2876820724517809,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
18352,22,1,2018,184,368,rural,1567524.8237243672,488172,239969,0.6931471805599453,71,1,nontot_pov,nonext_pov,14.26500838787059,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0
18352,28,1,2018,277,1385,rural,1038000,488172,239969,1.6094379124341003,42,8,nontot_pov,nonext_pov,13.852806342707972,0.4,-0.5108256237659907,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
18352,29,1,2018,184,368,rural,2881250,488172,239969,0.6931471805599453,74,6,nontot_pov,nonext_pov,14.873734785727097,0.5,0.4054651081081644,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
18352,30,1,2018,306,1836,rural,317953.3333333333,488172,239969,1.791759469228055,31,3,tot_pov,nonext_pov,12.669659900469293,0.3333333333333333,-0.6931471805599453,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
18352,31,1,2018,305,1220,rural,2733881.6666666665,488172,239969,1.3862943611198906,34,7,nontot_pov,nonext_pov,14.821233013203022,0.5,-0.2876820724517809,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
18352,32,1,2018,268,1876,rural,430551.4285714286,488172,239969,1.9459101490553132,45,6,tot_pov,nonext_pov,12.97282205813397,0.2857142857142857,-0.5596157879354228,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0
18352,33,1,2018,259,1036,rural,257032.7468658668,488172,239969,1.3862943611198906,33,6,tot_pov,nonext_pov,12.4569587754717,0,-1.3862943611198906,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
18374,10,1,2018,166,664,rural,382395.8333333333,488172,239969,1.3862943611198906,73,2,tot_pov,nonext_pov,12.854211564005182,0.25,-0.6931471805599453,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0
18374,11,1,2018,208,1040,rural,502855.2,488172,239969,1.6094379124341003,30,6,nontot_pov,nonext_pov,13.12805753487514,0.2,-0.916290731874155,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
18374,12,1,2018,231,693,rural,827477,488172,239969,1.0986122886681098,26,11,nontot_pov,nonext_pov,13.626136591285146,0.3333333333333333,-0.40546510810816444,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
18374,13,1,2018,231,693,rural,885474,488172,239969,1.0986122886681098,30,6,nontot_pov,nonext_pov,13.69387837383155,0.3333333333333333,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
18374,14,1,2018,217,434,rural,990000,488172,239969,0.6931471805599453,23,6,nontot_pov,nonext_pov,13.805460222110773,0.5,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1
18374,18,1,2018,206,618,rural,1011175.5555555556,488172,239969,1.0986122886681098,28,0,nontot_pov,nonext_pov,13.826624128383527,0.3333333333333333,0.28768207245178085,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1
18374,19,1,2018,153,306,rural,1362513.8330327463,488172,239969,0.6931471805599453,49,1,nontot_pov,nonext_pov,14.124841958152583,1,-0.6931471805599453,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
18374,20,1,2018,211,1477,rural,169674.2857142857,488172,239969,1.9459101490553132,35,1,tot_pov,ext_pov,12.041635911834415,0.14285714285714285,-0.8472978603872037,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
18374,21,1,2018,186,186,rural,2156250,488172,239969,0,39,6,nontot_pov,nonext_pov,14.583881159761807,1,0.6931471805599453,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1
18374,22,1,2018,155,620,rural,4856843.750000001,488172,239969,1.3862943611198906,71,4,nontot_pov,nonext_pov,15.395899350746589,0.75,0.4054651081081644,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
18374,23,1,2018,140,420,rural,28089183.75470743,488172,239969,1.0986122886681098,67,12,nontot_pov,nonext_pov,17.150895140442046,0.3333333333333333,0.5108256237659907,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
18438,15,1,2018,194,776,rural,422263.3333333333,488172,239969,1.3862943611198906,35,6,tot_pov,nonext_pov,12.95338441104145,0.25,-0.6931471805599453,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
18438,16,1,2018,217,651,rural,1167013.8888888888,488172,239969,1.0986122886681098,30,11,nontot_pov,nonext_pov,13.969958812559389,0.3333333333333333,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
18438,17,1,2018,184,552,rural,627313.8888888889,488172,239969,1.0986122886681098,52,1,nontot_pov,nonext_pov,13.349202314584016,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
18438,18,1,2018,232,1856,rural,703643.5497600936,488172,239969,2.0794415416798357,43,4,nontot_pov,nonext_pov,13.46402718555273,0.375,-0.6931471805599453,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
18438,19,1,2018,212,848,rural,618517.0833333334,488172,239969,1.3862943611198906,38,8,nontot_pov,nonext_pov,13.33508009102068,0,-0.2876820724517809,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
18438,21,1,2018,194,388,rural,271314.47277115396,488172,239969,0.6931471805599453,30,6,tot_pov,nonext_pov,12.511033843229166,0.5,0.4054651081081644,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
18438,22,1,2018,164,492,rural,390916.6666666667,488172,239969,1.0986122886681098,60,0,tot_pov,nonext_pov,12.876249687522595,0.3333333333333333,0.28768207245178085,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
18438,23,1,2018,182,1092,rural,524592.2222222222,488172,239969,1.791759469228055,68,6,nontot_pov,nonext_pov,13.170376520194104,0.16666666666666666,-0.40546510810816444,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
18438,24,1,2018,233,1398,rural,737312.1069792005,488172,239969,1.791759469228055,46,3,nontot_pov,nonext_pov,13.510766564538978,0.5,-0.6931471805599453,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
18438,25,1,2018,164,492,rural,353136.1111111112,488172,239969,1.0986122886681098,53,6,tot_pov,nonext_pov,12.77460884548124,0,-0.40546510810816444,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
18438,26,1,2018,260,1820,rural,321941.9047619048,488172,239969,1.9459101490553132,57,6,tot_pov,nonext_pov,12.682126388254815,0.2857142857142857,-0.8472978603872037,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
18647,14,1,2018,93,93,rural,3972946.859903385,488172,239969,0,70,4,nontot_pov,nonext_pov,15.195018659399807,0,1.3862943611198906,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
18647,16,1,2018,227,908,rural,2052461.5942029003,488172,239969,1.3862943611198906,42,5,nontot_pov,nonext_pov,14.53455040841765,0.25,0.4054651081081644,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
18647,17,1,2018,190,570,rural,615746.0654857763,488172,239969,1.0986122886681098,40,3,nontot_pov,nonext_pov,13.330589926170695,0.3333333333333333,0.5108256237659907,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18647,19,1,2018,223,892,rural,3848792.270531404,488172,239969,1.3862943611198906,55,1,nontot_pov,nonext_pov,15.163269961085225,1,0.22314355131420976,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1
18647,22,1,2018,162,324,rural,1444538.647342996,488172,239969,0.6931471805599453,72,2,nontot_pov,nonext_pov,14.183300553354334,0.5,0.6931471805599453,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0
18647,23,1,2018,113,226,rural,6156826.086956527,488172,239969,0.6931471805599453,83,6,nontot_pov,nonext_pov,15.633071957101123,0.5,0.9162907318741551,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
18647,24,1,2018,168,672,rural,1606353.462157811,488172,239969,1.3862943611198906,52,6,nontot_pov,nonext_pov,14.289477237789614,0.25,0.22314355131420976,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
18647,26,1,2018,159,318,rural,4633738.96940419,488172,239969,0.6931471805599453,33,6,nontot_pov,nonext_pov,15.348874652954187,1,0.4054651081081644,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
18647,27,1,2018,239,717,rural,1158776.1674718205,488172,239969,1.0986122886681098,30,11,nontot_pov,nonext_pov,13.962874978107173,0.3333333333333333,0.28768207245178085,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
18692,50,1,2018,581,1743,rural,1158776.1674718205,488172,239969,1.0986122886681098,34,7,nontot_pov,nonext_pov,13.962874978107173,0.3333333333333333,-0.40546510810816444,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
18692,51,1,2018,314,628,rural,696093.397745572,488172,239969,0.6931471805599453,57,5,nontot_pov,nonext_pov,13.453239122476772,0.5,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
18692,53,1,2018,500,2000,rural,2464403.4570048326,488172,239969,1.3862943611198906,48,15,nontot_pov,nonext_pov,14.717460330899053,0.5,0.4054651081081644,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
18692,54,1,2018,503,3018,rural,1224991.9484702102,488172,239969,1.791759469228055,60,3,nontot_pov,nonext_pov,14.018444829261984,0.5,-0.6931471805599453,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
18692,55,1,2018,416,1664,rural,416162.20611916296,488172,239969,1.3862943611198906,81,4,tot_pov,nonext_pov,12.938830381800596,0.25,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
18692,82,1,2018,554,2770,rural,1699343.5942028998,488172,239969,1.6094379124341003,52,8,nontot_pov,nonext_pov,14.345752613405397,0.6,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
18692,83,1,2018,449,898,rural,2483091.787439615,488172,239969,0.6931471805599453,39,6,nontot_pov,nonext_pov,14.72501503015407,0.5,0.4054651081081644,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
18692,84,1,2018,499,1497,rural,529726.247987118,488172,239969,1.0986122886681098,24,6,nontot_pov,nonext_pov,13.180115638857542,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
